0x0000,0x5010,"""LO""",1,"""Message Set ID (RET)""",//
0x0000,0x5020,"""LO""",1,"""End Message Set ID (RET)""",//

0x0002,0x0000,"""UL""",1,"""Group 0002 Length""",//
0x0002,0x0001,"""OB""",1,"""File Meta Information Version""",//
0x0002,0x0002,"""UI""",1,"""Media Stored SOP Class UID""",//
0x0002,0x0003,"""UI""",1,"""Media Stored SOP Instance UID""",//
0x0002,0x0010,"""UI""",1,"""Transfer Syntax UID""",//
0x0002,0x0012,"""UI""",1,"""Implementation Class UID""",//
0x0002,0x0013,"""SH""",1,"""Implementation Version Name""",//
0x0002,0x0016,"""AE""",1,"""Source Application Entity Title""",//
0x0002,0x0100,"""UI""",1,"""Private Information Creator UID""",//
0x0002,0x0102,"""OB""",1,"""Private Information""",//

//0x0004,0x0000,"""UL""",1,"""Group 0004 Length""",//
0x0004,0x1130,"""CS""",1,"""File-set ID""",//
0x0004,0x1141,"""CS""",8,"""File-set Descriptor File File ID""",//
0x0004,0x1142,"""CS""",1,"""Specific Character Set of File-set Descriptor File""",//
0x0004,0x1200,"""UL""",1,"""Offset of the First Directory Record of the Root Directory Entity""",//
0x0004,0x1202,"""UL""",1,"""Offset of the Last Directory Record of the Root Directory Entity""",//
0x0004,0x1212,"""US""",1,"""File-set Consistence Flag""",//
0x0004,0x1220,"""SQ""",1,"""Directory Record Sequence""",//
0x0004,0x1400,"""UL""",1,"""Next Directory Record Offset""",//
0x0004,0x1410,"""US""",1,"""Record In-use Flag""",//
0x0004,0x1420,"""UL""",1,"""Referenced Lower-level Directory Entity Offset""",//
0x0004,0x1430,"""CS""",1,"""Directory Record Type""",//
0x0004,0x1432,"""UI""",1,"""Private Record UID""",//
0x0004,0x1500,"""CS""",8,"""Referenced File ID""",//
0x0004,0x1504,"""UL""",1,"""MRDR Directory Record Offset""",//
0x0004,0x1510,"""UI""",1,"""Referenced SOP Class UID in File""",//
0x0004,0x1511,"""UI""",1,"""Referenced SOP Instance UID in File""",//
0x0004,0x1512,"""UI""",1,"""Referenced Transfer Syntax UID in File""",//
0x0004,0x1600,"""UL""",1,"""Number of References""",//

0x0008,0x0000,"""UL""",1,"""Group 0008 Length""",//
0x0008,0x0001,"""UL""",1,"""Group 0008 Length to End (RET)""",//
0x0008,0x0005,"""CS""",-1,"""Specific Character Set""",//
0x0008,0x0008,"""CS""",-1,"""Image Type""",//
0x0008,0x0010,"""SH""",1,"""Recognition Code (RET)""",//
0x0008,0x0012,"""DA""",1,"""Instance Creation Date""",//
0x0008,0x0013,"""TM""",1,"""Instance Creation Time""",//
0x0008,0x0014,"""UI""",1,"""Instance Creator UID""",//
0x0008,0x0016,"""UI""",1,"""SOP Class UID""",//
0x0008,0x0018,"""UI""",1,"""SOP Instance UID""",//
0x0008,0x0020,"""DA""",1,"""Study Date""",//
0x0008,0x0021,"""DA""",1,"""Series Date""",//
0x0008,0x0022,"""DA""",1,"""Acquisition Date""",//
0x0008,0x0023,"""DA""",1,"""Image Date""",//
0x0008,0x0024,"""DA""",1,"""Overlay Date""",//
0x0008,0x0025,"""DA""",1,"""Curve Date""",//
0x0008,0x002A,"""DT""",1,"""Acquisition Datetime""",//
0x0008,0x0030,"""TM""",1,"""Study Time""",//
0x0008,0x0031,"""TM""",1,"""Series Time""",//
0x0008,0x0032,"""TM""",1,"""Acquisition Time""",//
0x0008,0x0033,"""TM""",1,"""Image Time""",//
0x0008,0x0034,"""TM""",1,"""Overlay Time""",//
0x0008,0x0035,"""TM""",1,"""Curve Time""",//
0x0008,0x0040,"""US""",1,"""Data Set Type (RET)""",//
0x0008,0x0041,"""SH""",1,"""Data Set Subtype (RET)""",//
0x0008,0x0042,"""CS""",1,"""Nuclear Medicine Series Type""",//
0x0008,0x0050,"""SH""",1,"""Accession Number""",//
0x0008,0x0052,"""CS""",1,"""Query/Retrieve Level""",//
0x0008,0x0054,"""AE""",-1,"""Retrieve AE Title""",//
0x0008,0x0056,"""CS""",1,"""Instance Availability""",//
0x0008,0x0058,"""UI""",-1,"""Failed SOP Instance UID List""",//
0x0008,0x0060,"""CS""",1,"""Modality""",//
0x0008,0x0061,"""CS""",-1,"""Modality in Study""",//
0x0008,0x0064,"""CS""",1,"""Conversion Type""",//
0x0008,0x0068,"""CS""",1,"""Persentation Internet Type""",//
0x0008,0x0070,"""LO""",1,"""Manufacturer""",//
0x0008,0x0080,"""LO""",1,"""Institution Name""",//
0x0008,0x0081,"""ST""",1,"""Institution Address""",//
0x0008,0x0082,"""SQ""",1,"""Institution Code Sequence""",//
0x0008,0x0090,"""PN""",1,"""Referring Physician's Name""",//
0x0008,0x0092,"""ST""",1,"""Referring Physician's Address""",//
0x0008,0x0094,"""SH""",-1,"""Referring Physician's Telephone Numbers""",//
0x0008,0x0100,"""SH""",1,"""Code Value""",//
0x0008,0x0102,"""SH""",1,"""Coding Scheme Designator""",//
0x0008,0x0103,"""SH""",1,"""Coding Scheme Version""",//
0x0008,0x0104,"""LO""",1,"""Code Meaning""",//
0x0008,0x0105,"""CS""",1,"""Mapping Resource""",//
0x0008,0x0106,"""DT""",1,"""Context Group Version""",//
0x0008,0x0107,"""DT""",1,"""Context Group Local Version""",//
0x0008,0x010B,"""CS""",1,"""Context Group Extension Flag""",//
0x0008,0x010C,"""UI""",1,"""Coding Scheme UID""",//
0x0008,0x010D,"""UI""",1,"""Context Group Extension Creator UID""",//
0x0008,0x010F,"""CS""",1,"""Context Identifier""",//
0x0008,0x0110,"""SQ""",1,"""Coding Scheme Identification Sequence""",//
0x0008,0x0112,"""LO""",1,"""Coding Scheme Registry""",//
0x0008,0x0114,"""ST""",1,"""Coding Scheme External ID""",//
0x0008,0x0115,"""ST""",1,"""Coding Scheme Name""",//
0x0008,0x0116,"""ST""",1,"""Responsible Organization""",//
0x0008,0x0201,"""SH""",1,"""Timezone Offset From UTC""",//
0x0008,0x1000,"""SH""",1,"""Network ID (RET)""",//
0x0008,0x1010,"""SH""",1,"""Station Name""",//
0x0008,0x1030,"""LO""",1,"""Study Description""",//
0x0008,0x1032,"""SQ""",1,"""Procedure Code Sequence""",//
0x0008,0x103E,"""LO""",1,"""Series Description""",//
0x0008,0x1040,"""LO""",1,"""Institutional Department Name""",//
0x0008,0x1048,"""PN""",-1,"""Physician(s) of Record""",//
0x0008,0x1049,"""SQ""",1,"""Physician(s) of Record Identification Sequence""",//
0x0008,0x1050,"""PN""",-1,"""Performing Physician's Name""",//
0x0008,0x1052,"""SQ""",1,"""Performing Physician Identification Sequence""",//
0x0008,0x1060,"""PN""",-1,"""Name of Physician(s) Reading Study""",//
0x0008,0x1062,"""SQ""",1,"""Physician(s) Reading Study Identification Sequence""",//
0x0008,0x1070,"""PN""",-1,"""Operator's Name""",//
0x0008,0x1072,"""SQ""",1,"""Operator Identification Sequence""",//
0x0008,0x1080,"""LO""",-1,"""Admitting Diagnoses Description""",//
0x0008,0x1084,"""SQ""",1,"""Admitting Diagnosis Code Sequence""",//
0x0008,0x1090,"""LO""",1,"""Manufacturer's Model Name""",//
0x0008,0x1100,"""SQ""",1,"""Referenced Results Sequence""",//
0x0008,0x1110,"""SQ""",1,"""Referenced Study Sequence""",//
0x0008,0x1111,"""SQ""",1,"""Referenced Study Component Sequence""",//
0x0008,0x1115,"""SQ""",1,"""Referenced Series Sequence""",//
0x0008,0x1120,"""SQ""",1,"""Referenced Patient Sequence""",//
0x0008,0x1125,"""SQ""",1,"""Referenced Visit Sequence""",//
0x0008,0x1130,"""SQ""",1,"""Referenced Overlay Sequence""",//
0x0008,0x113A,"""SQ""",1,"""Referenced Waveform Sequence""",//
0x0008,0x1140,"""SQ""",1,"""Referenced Image Sequence""",//
0x0008,0x1145,"""SQ""",1,"""Referenced Curve Sequence""",//
0x0008,0x114A,"""SQ""",1,"""Referenced Instance Sequence""",//
0x0008,0x1150,"""UI""",1,"""Referenced SOP Class UID""",//
0x0008,0x1155,"""UI""",1,"""Referenced SOP Instance UID""",//
0x0008,0x115A,"""UI""",-1,"""SOP Classes Supported""",//
0x0008,0x1160,"""IS""",-1,"""Referenced Frame Number""",//
0x0008,0x1195,"""UI""",1,"""Transaction UID""",//
0x0008,0x1197,"""US""",1,"""Failure Reason""",//
0x0008,0x1198,"""SQ""",1,"""Failed SOP Sequence""",//
0x0008,0x1199,"""SQ""",1,"""Referenced SOP Sequence""",//
0x0008,0x2110,"""CS""",1,"""Lossy Image Compression(RET)""",//
0x0008,0x2111,"""ST""",1,"""Derivation Description""",//
0x0008,0x2112,"""SQ""",1,"""Source Image Sequence""",//
0x0008,0x2120,"""SH""",1,"""Stage Name""",//
0x0008,0x2122,"""IS""",1,"""Stage Number""",//
0x0008,0x2124,"""IS""",1,"""Number of Stages""",//
0x0008,0x2127,"""SH""",1,"""View Name""",//
0x0008,0x2128,"""IS""",1,"""View Number""",//
0x0008,0x2129,"""IS""",1,"""Number of Event Timers""",//
0x0008,0x212A,"""IS""",1,"""Number of Views in Stage""",//
0x0008,0x2130,"""DS""",-1,"""Event Elapsed Time(s)""",//
0x0008,0x2132,"""LO""",-1,"""Event Timer Name(s)""",//
0x0008,0x2142,"""IS""",1,"""Start Trim""",//
0x0008,0x2143,"""IS""",1,"""Stop Trim""",//
0x0008,0x2144,"""IS""",1,"""Recommended Display Frame Rate""",//
0x0008,0x2200,"""CS""",1,"""Transducer Position(RET)""",//
0x0008,0x2204,"""CS""",1,"""Transducer Orientation(RET)""",//
0x0008,0x2208,"""CS""",1,"""Anatomic Structure(RET)""",//
0x0008,0x2218,"""SQ""",1,"""Anatomic Region Sequence""",//
0x0008,0x2220,"""SQ""",1,"""Anatomic Region Modifier Sequence""",//
0x0008,0x2228,"""SQ""",1,"""Primary Anatomic Structure Sequence""",//
0x0008,0x2229,"""SQ""",1,"""Anatomic Structure Space or Region Sequence""",//
0x0008,0x2230,"""SQ""",1,"""Primary Anatomic Structure Modifier Sequence""",//
0x0008,0x2240,"""SQ""",1,"""Transducer Position Sequence""",//
0x0008,0x2242,"""SQ""",1,"""Transducer Position Modifier Sequence""",//
0x0008,0x2244,"""SQ""",1,"""Transducer Orientation Sequence""",//
0x0008,0x2246,"""SQ""",1,"""Transducer Orientation Modifier Sequence""",//
0x0008,0x4000,"""SH""",1,"""Group 0008 Comments (RET)""",//
0x0008,0x9007,"""CS""",4,"""Frame Type""",//
0x0008,0x9092,"""SQ""",1,"""Referenced Image Evidence Sequence""",//
0x0008,0x9121,"""SQ""",1,"""Referenced Raw Data Sequence""",//
0x0008,0x9123,"""UI""",1,"""Creator-Version UID""",//
0x0008,0x9124,"""SQ""",1,"""Derivation Image Sequence""",//
0x0008,0x9154,"""SQ""",1,"""Source Image Evidence Sequence""",//
0x0008,0x9205,"""CS""",1,"""Pixel Presentation""",//
0x0008,0x9206,"""CS""",1,"""Volumetric Properties""",//
0x0008,0x9207,"""CS""",1,"""Volume Based Calculation Technique""",//
0x0008,0x9208,"""CS""",1,"""Complex Image Component""",//
0x0008,0x9209,"""CS""",1,"""Acquisition Contrast""",//
0x0008,0x9215,"""SQ""",1,"""Derivation Code Sequence""",//
0x0008,0x9237,"""SQ""",1,"""Referenced Grayscale Presentation State Sequence""",//

//0x0010,0x0000,"""UL""",1,"""Group 0010 Length""",//
0x0010,0x0010,"""PN""",1,"""Patient's Name""",//
0x0010,0x0020,"""LO""",1,"""Patient ID""",//
0x0010,0x0021,"""LO""",1,"""Issuer of Patient ID""",//
0x0010,0x0030,"""DA""",1,"""Patient's Birth Date""",//
0x0010,0x0032,"""TM""",1,"""Patient's Birth Time""",//
0x0010,0x0040,"""CS""",1,"""Patient's Sex""",//
//0x0010,0x0042,"""SH""",1,"""Patient's Social Security Number""",//
0x0010,0x0050,"""SQ""",1,"""Patient's Insurance Plan Code Sequence""",//
0x0010,0x0101,"""SQ""",1,"""Patient's Primary Language Code Sequence""",//
0x0010,0x0102,"""SQ""",1,"""Patient's Primary Language Code Modifier Sequence""",//
0x0010,0x1000,"""LO""",-1,"""Other Patient IDs""",//
0x0010,0x1001,"""PN""",-1,"""Other Patient Names""",//
0x0010,0x1005,"""PN""",1,"""Patient's Maiden Name""",//
0x0010,0x1010,"""AS""",1,"""Patient's Age""",//
0x0010,0x1020,"""DS""",1,"""Patient's Size""",//
0x0010,0x1030,"""DS""",1,"""Patient's Weight""",//
0x0010,0x1040,"""LO""",1,"""Patient's Address""",//
0x0010,0x1050,"""SH""",1,"""Insurance Plan Identification (RET)""",//
0x0010,0x1060,"""PN""",1,"""Patient's Mother's Maiden Name""",//
0x0010,0x1080,"""LO""",1,"""Military Rank""",//
0x0010,0x1081,"""LO""",1,"""Branch of Service""",//
0x0010,0x1090,"""LO""",1,"""Medical Record Locator""",//
0x0010,0x2000,"""LO""",-1,"""Medical Alerts""",//
0x0010,0x2110,"""LO""",-1,"""Contrast Allergies""",//
0x0010,0x2150,"""LO""",1,"""Country of Residence""",//
0x0010,0x2152,"""LO""",1,"""Region of Residence""",//
0x0010,0x2154,"""SH""",-1,"""Patient's Telephone Numbers""",//
0x0010,0x2160,"""SH""",1,"""Ethnic Group""",//
0x0010,0x2180,"""SH""",1,"""Occupation""",//
0x0010,0x21A0,"""CS""",1,"""Smoking Status""",//
0x0010,0x21B0,"""LT""",1,"""Additional Patient History""",//
0x0010,0x21C0,"""US""",1,"""Pregnancy Status""",//
0x0010,0x21D0,"""DA""",1,"""Last Menstrual Date""",//
0x0010,0x21F0,"""LO""",1,"""Patient's Religious Preference""",//
0x0010,0x4000,"""LT""",1,"""Patient Comments""",//

0x0012,0x0010,"""LO""",1,"""Clinical Trial Sponsor Name""",//
0x0012,0x0020,"""LO""",1,"""Clinical Trial Protocol ID""",//
0x0012,0x0021,"""LO""",1,"""Clinical Trial Protocol Name""",//
0x0012,0x0030,"""LO""",1,"""Clinical Trial Site ID""",//
0x0012,0x0031,"""LO""",1,"""Clinical Trial Site Name""",//
0x0012,0x0040,"""LO""",1,"""Clinical Trial Subject ID""",//
0x0012,0x0042,"""LO""",1,"""Clinical Trial Subject Reading ID""",//
0x0012,0x0050,"""LO""",1,"""Clinical Trial Time Point ID""",//
0x0012,0x0051,"""ST""",1,"""Clinical Trial Time Point Description""",//
0x0012,0x0060,"""LO""",1,"""Clinical Trial Coordinating Center Name""",//

0x0018,0x0000,"""UL""",1,"""Group 0018 Length""",//
0x0018,0x0010,"""LO""",1,"""Contrast/Bolus Agent""",//
0x0018,0x0012,"""SQ""",1,"""Contrast/Bolus Agent Sequence""",//
0x0018,0x0014,"""SQ""",1,"""Contrast/Bolus Administration Route Sequence""",//
0x0018,0x0015,"""CS""",1,"""Body Part Examined""",//
0x0018,0x0020,"""CS""",-1,"""Scanning Sequence""",//
0x0018,0x0021,"""CS""",-1,"""Sequence Variant""",//
0x0018,0x0022,"""CS""",-1,"""Scan Options""",//
0x0018,0x0023,"""CS""",1,"""MR Acquisition Type""",//
0x0018,0x0024,"""SH""",1,"""Sequence Name""",//
0x0018,0x0025,"""CS""",1,"""Angio Flag""",//
0x0018,0x0026,"""SQ""",1,"""Intervention Drug Information Sequence""",//
0x0018,0x0027,"""TM""",1,"""Intervention Drug Stop Time""",//
0x0018,0x0028,"""DS""",1,"""Intervention Drug Dose""",//
0x0018,0x0029,"""SQ""",1,"""Intervention Drug Code Sequence""",//
0x0018,0x002A,"""SQ""",1,"""Additional Drug Sequence""",//
0x0018,0x0030,"""LO""",-1,"""Radionuclide(RET)""",//
0x0018,0x0031,"""LO""",1,"""Radiopharmaceutical""",//
0x0018,0x0032,"""DS""",1,"""Energy Window Centerline(RET)""",//
0x0018,0x0033,"""DS""",-1,"""Energy Window Total Width""",//
0x0018,0x0034,"""LO""",1,"""Intervention Drug Name""",//
0x0018,0x0035,"""TM""",1,"""Intervention Drug Start Time""",//
0x0018,0x0036,"""SQ""",1,"""Interventional Therapy Sequence""",//
0x0018,0x0037,"""CS""",1,"""Therapy Type(RET)""",//
0x0018,0x0038,"""CS""",1,"""Interventional Status""",//
0x0018,0x0039,"""CS""",1,"""Therapy Description""",//
0x0018,0x0040,"""IS""",1,"""Cine Rate""",//
0x0018,0x0050,"""DS""",1,"""Slice Thickness""",//
0x0018,0x0060,"""DS""",1,"""KVP""",//
0x0018,0x0070,"""IS""",1,"""Counts Accumulated""",//
0x0018,0x0071,"""CS""",1,"""Acquisition Termination Condition""",//
0x0018,0x0072,"""DS""",1,"""Effective Series Duration""",//
0x0018,0x0073,"""CS""",1,"""Acquisition Start Condition""",//
0x0018,0x0074,"""IS""",1,"""Acquisition Start Condition Data""",//
0x0018,0x0075,"""IS""",1,"""Acquisition Termination Condition Data""",//
0x0018,0x0080,"""DS""",1,"""Repetition Time""",//
0x0018,0x0081,"""DS""",1,"""Echo Time""",//
0x0018,0x0082,"""DS""",1,"""Inversion Time""",//
0x0018,0x0083,"""DS""",1,"""Number of Averages""",//
0x0018,0x0084,"""DS""",1,"""Imaging Frequency""",//
0x0018,0x0085,"""SH""",1,"""Imaged Nucleus""",//
0x0018,0x0086,"""IS""",-1,"""Echo Numbers(s)""",//
0x0018,0x0087,"""DS""",1,"""Magnetic Field Strength""",//
0x0018,0x0088,"""DS""",1,"""Spacing Between Slices""",//
0x0018,0x0089,"""IS""",1,"""Number of Phase Encoding Steps""",//
0x0018,0x0090,"""DS""",1,"""Data Collection Diameter""",//
0x0018,0x0091,"""IS""",1,"""Echo Train Length""",//
0x0018,0x0093,"""DS""",1,"""Percent Sampling""",//
0x0018,0x0094,"""DS""",1,"""Percent Phase Field of View""",//
0x0018,0x0095,"""DS""",1,"""Pixel Bandwidth""",//
0x0018,0x1000,"""LO""",1,"""Device Serial Number""",//
0x0018,0x1004,"""LO""",1,"""Plate ID""",//
0x0018,0x1010,"""LO""",1,"""Secondary Capture Device ID""",//
0x0018,0x1011,"""LO""",1,"""Hardcopy Creation Device ID""",//
0x0018,0x1012,"""DA""",1,"""Date of Secondary Capture""",//
0x0018,0x1014,"""TM""",1,"""Time of Secondary Capture""",//
0x0018,0x1016,"""LO""",1,"""Secondary Capture Device Manufacturer""",//
0x0018,0x1017,"""LO""",1,"""Hardcopy Device Manufacturer""",//
0x0018,0x1018,"""LO""",1,"""Secondary Capture Device Manufacturer's Model Name""",//
0x0018,0x1019,"""LO""",-1,"""Secondary Capture Device Software Version(s)""",//
0x0018,0x101A,"""LO""",-1,"""Hardcopy Device Software Version""",//
0x0018,0x101B,"""LO""",1,"""Hardcopy Device Manfuacturer's Model Name""",//
0x0018,0x1020,"""LO""",-1,"""Software Versions(s)""",//
0x0018,0x1022,"""SH""",1,"""Video Image Format Acquired""",//
0x0018,0x1023,"""LO""",1,"""Digital Image Format Acquired""",//
0x0018,0x1030,"""LO""",1,"""Protocol Name""",//
0x0018,0x1040,"""LO""",1,"""Contrast/Bolus Route""",//
0x0018,0x1041,"""DS""",1,"""Contrast/Bolus Volume""",//
0x0018,0x1042,"""TM""",1,"""Contrast/Bolus Start Time""",//
0x0018,0x1043,"""TM""",1,"""Contrast/Bolus Stop Time""",//
0x0018,0x1044,"""DS""",1,"""Contrast/Bolus Total Dose""",//
0x0018,0x1045,"""IS""",1,"""Syringe Counts""",//
0x0018,0x1046,"""DS""",-1,"""Contrast Flow Rate(s)""",//
0x0018,0x1047,"""DS""",-1,"""Contrast Flow Duration(s)""",//
0x0018,0x1048,"""CS""",1,"""Contrast/Bolus Ingredient""",//
0x0018,0x1049,"""DS""",1,"""Contrast/Bolus Ingredient""",//
0x0018,0x1050,"""DS""",1,"""Spatial Resolution""",//
0x0018,0x1060,"""DS""",1,"""Trigger Time""",//
0x0018,0x1061,"""LO""",1,"""Trigger Source or Type""",//
0x0018,0x1062,"""IS""",1,"""Nominal Interval""",//
0x0018,0x1063,"""DS""",1,"""Frame Time""",//
0x0018,0x1064,"""LO""",1,"""Framing Type""",//
0x0018,0x1065,"""DS""",-1,"""Frame Time Vector""",//
0x0018,0x1066,"""DS""",1,"""Frame Delay""",//
0x0018,0x1067,"""DS""",1,"""Image Trigger Delay""",//
0x0018,0x1068,"""DS""",1,"""Multiplex Group Time Offset""",//
0x0018,0x1069,"""DS""",1,"""Trigger Time Offset""",//
0x0018,0x106A,"""CS""",1,"""Synchronization Trigger""",//
0x0018,0x106C,"""US""",2,"""Synchronization Channel""",//
0x0018,0x106E,"""UL""",1,"""Trigger Sample Position""",//
0x0018,0x1070,"""LO""",1,"""Radionuclide Route""",//
0x0018,0x1071,"""DS""",1,"""Radionuclide Volume""",//
0x0018,0x1072,"""TM""",1,"""Radionuclide Start Time""",//
0x0018,0x1073,"""TM""",1,"""Radionuclide Stop Time""",//
0x0018,0x1074,"""DS""",1,"""Radionuclide Total Dose""",//
0x0018,0x1075,"""DS""",1,"""Radionuclide Half Life""",//
0x0018,0x1076,"""DS""",1,"""Radionuclide Positron Fraction""",//
0x0018,0x1077,"""DS""",1,"""Radiopharmaceutical Specific Activity""",//
0x0018,0x1080,"""CS""",1,"""Beat Rejection Flag""",//
0x0018,0x1081,"""IS""",1,"""Low R-R Value""",//
0x0018,0x1082,"""IS""",1,"""High R-R Value""",//
0x0018,0x1083,"""IS""",1,"""Intervals Acquired""",//
0x0018,0x1084,"""IS""",1,"""Intervals Rejected""",//
0x0018,0x1085,"""LO""",1,"""PVC Rejection""",//
0x0018,0x1086,"""IS""",1,"""Skip Beats""",//
0x0018,0x1088,"""IS""",1,"""Heart Rate""",//
0x0018,0x1090,"""IS""",1,"""Cardiac Number of Images""",//
0x0018,0x1094,"""IS""",1,"""Trigger Window""",//
0x0018,0x1100,"""DS""",1,"""Reconstruction Diameter""",//
0x0018,0x1110,"""DS""",1,"""Distance Source to Detector""",//
0x0018,0x1111,"""DS""",1,"""Distance Source to Patient""",//
0x0018,0x1114,"""DS""",1,"""Estimated Radiographic Magnification Factor""",//
0x0018,0x1120,"""DS""",1,"""Gantry/Detector Tilt""",//
0x0018,0x1121,"""DS""",1,"""Gantry/Detector Slew""",//
0x0018,0x1130,"""DS""",1,"""Table Height""",//
0x0018,0x1131,"""DS""",1,"""Table Traverse""",//
0x0018,0x1134,"""CS""",1,"""Table Motion""",//
0x0018,0x1135,"""DS""",-1,"""Table Vertical Increment""",//
0x0018,0x1136,"""DS""",-1,"""Table Lateral Increment""",//
0x0018,0x1137,"""DS""",-1,"""Table Longitudinal Increment DS""",//
0x0018,0x1138,"""DS""",1,"""Table Angle""",//
0x0018,0x113A,"""CS""",1,"""Table Type""",//
0x0018,0x1140,"""CS""",1,"""Rotation Direction""",//
0x0018,0x1141,"""DS""",1,"""Angular Position""",//
0x0018,0x1142,"""DS""",-1,"""Radial Position""",//
0x0018,0x1143,"""DS""",1,"""Scan Arc""",//
0x0018,0x1144,"""DS""",1,"""Angular Step""",//
0x0018,0x1145,"""DS""",1,"""Center of Rotation Offset""",//
0x0018,0x1146,"""DS""",-1,"""Rotation Offset(RET)""",//
0x0018,0x1147,"""CS""",1,"""Field of View Shape""",//
0x0018,0x1149,"""IS""",2,"""Field of View Dimensions(s)""",//
0x0018,0x1150,"""IS""",1,"""Exposure Time""",//
0x0018,0x1151,"""IS""",1,"""X-ray Tube Current""",//
0x0018,0x1152,"""IS""",1,"""Exposure""",//
0x0018,0x1153,"""IS""",1,"""Exposure in uAs""",//
0x0018,0x1154,"""DS""",1,"""Average Pulse Width""",//
0x0018,0x1155,"""CS""",1,"""Radiation Setting""",//
0x0018,0x1156,"""CS""",1,"""Rectification Type""",//
0x0018,0x115A,"""CS""",1,"""Radiation Mode""",//
0x0018,0x115E,"""DS""",1,"""Image Area Dose Product""",//
0x0018,0x1160,"""SH""",1,"""Filter Type""",//
0x0018,0x1161,"""LO""",-1,"""Type of Filters""",//
0x0018,0x1162,"""DS""",-1,"""Intensifier Size""",//
0x0018,0x1164,"""DS""",2,"""Imager Pixel Spacing""",//
0x0018,0x1166,"""CS""",-1,"""Grid""",//
0x0018,0x1170,"""IS""",1,"""Generator Power""",//
0x0018,0x1180,"""SH""",1,"""Collimator/grid Name""",//
0x0018,0x1181,"""CS""",1,"""Collimator Type""",//
0x0018,0x1182,"""IS""",2,"""Focal Distance""",//
0x0018,0x1183,"""DS""",2,"""X Focus Center""",//
0x0018,0x1184,"""DS""",2,"""Y Focus Center""",//
0x0018,0x1190,"""DS""",-1,"""Focal Spot(s)""",//
0x0018,0x1191,"""CS""",1,"""Anode Target Material""",//
0x0018,0x11A0,"""DS""",1,"""Body Part Thickness""",//
0x0018,0x11A2,"""DS""",1,"""Compression Force""",//
0x0018,0x1200,"""DA""",-1,"""Date of Last Calibration""",//
0x0018,0x1201,"""TM""",-1,"""Time of Last Calibration""",//
0x0018,0x1210,"""SH""",-1,"""Convolution Kernel""",//
0x0018,0x1240,"""DS""",1,"""Upper/Lower Pixel Values (RET)""",//
0x0018,0x1242,"""IS""",1,"""Actual Frame Duration""",//
0x0018,0x1243,"""IS""",1,"""Count Rate""",//
0x0018,0x1244,"""US""",1,"""Preferred Playback Sequencing""",//
0x0018,0x1250,"""SH""",1,"""Receiving Coil Name""",//
0x0018,0x1251,"""SH""",1,"""Transmitting Coil Name""",//
0x0018,0x1260,"""SH""",1,"""Plate Type""",//
0x0018,0x1261,"""LO""",1,"""Phosphor Type""",//
0x0018,0x1300,"""DS""",1,"""Scan Velocity""",//
0x0018,0x1301,"""CS""",-1,"""Whole Body Technique""",//
0x0018,0x1302,"""IS""",1,"""Scan Length""",//
0x0018,0x1310,"""US""",4,"""Acquisition Matrix""",//
0x0018,0x1312,"""CS""",1,"""Phase Encoding Direction""",//
0x0018,0x1314,"""DS""",1,"""Flip Angle""",//
0x0018,0x1315,"""CS""",1,"""Variable Flip Angle Flag""",//
0x0018,0x1316,"""DS""",1,"""SAR""",//
